X,Y,codigo,municipio,distrito_m,nucleo_urb,nom_calle,numero,ubicacion,estado,anio_insta,tapa_norm,diametro,registro,tipo,modelo,marca,tipo_red1,tapon,propiedad,profundida,icon_url
-5.92076016600434,37.2756108046918,"22091",DOS HERMANAS,DH_DOS HERMANAS CENTRO OESTE,DOS HERMANAS,CL\ ASTURIAS,"1",En acera,En servicio,"2012",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.700000,./0.png
-5.99132707354492,37.3973426300766,"18243",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ FERIA,"40",En acera,En servicio,"1999",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94435940002246,37.4914215224268,"18255",LA RINCONADA,RI_SAN JOSE DE LA RINCONADA,SAN JOSE DE LA RINCONADA,CL\ FORO DE ERMUA,"6",En acera,En servicio,"2000",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98020319196177,37.4061641753444,"19727",SEVILLA,SE_MACARENA,SEVILLA,CL\ TOMAS MERCADO,"1",En acera,En servicio,"2001",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98019494432712,37.4059491781747,"19728",SEVILLA,SE_MACARENA,SEVILLA,CL\ CRISTOBAL DE MONROY,"1",En acera,En servicio,"2001",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99936701665014,37.3790850139662,"16155",SEVILLA,SE_LOS REMEDIOS,SEVILLA,AV\ REPUBLICA ARGENTINA,"9",En acera,En servicio,"1999",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.750000,./0.png
-5.98487559111723,37.2723114895283,"31252",DOS HERMANAS,DH_LA ISLA-MEGAPARK,LA ISLA-MEGAPARK,CR\ SE-3206 (ISLA MENOR),SN,En acera,"En servicio, pendiente de liquidación/datos","2018",,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.95041035982608,37.3783017293508,"22651",SEVILLA,SE_CERRO-AMATE,SEVILLA,CL\ LA REVOLTOSA,"6",En acera,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.500000,./0.png
-5.93700921315954,37.3782210414116,"22552",SEVILLA,SE_CERRO-AMATE,SEVILLA,RD\ RONDA DE LA DOCTORA OESTE,FTE. Centro deportivo LA RANILLA,En acera,En servicio,"2000",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92978107550206,37.3204755308229,"31775",DOS HERMANAS,DH_ENTRENUCLEOS,ENTRENUCLEOS,CL\ FRANCISCO OLIVA GARCIA,ESQ. CL\ CARRIZO,En acera,En servicio,"2021",,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.470000,./0.png
-5.92904199555844,37.4113660902754,"13188",SEVILLA,SE_ESTE,SEVILLA,CL\ CIUDAD DE CHIVA,"5",En acera,En servicio,"1975",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98475001041145,37.4098115015247,"10200",SEVILLA,SE_MACARENA,SEVILLA,AV\ DOCTOR FEDRIANI,CL\ DIAMANTE,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.06224106795823,37.2859363374128,"25838",CORIA DEL RIO,CO_HUERTA EL ROCIO-OESTE,CORIA DEL RIO,CL\ TONELEROS,"14",En acera,En servicio,"2006",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.200000,./0.png
-5.73119666890678,37.3804573938854,"20297",MAIRENA DEL ALCOR,MA_MAIRENA DEL ALCOR,MAIRENA DEL ALCOR,CL\ DE LA TROCHA,ESQ. PI VENTORRILLO,En calzada,En servicio,"2001",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.75580966330577,37.374630478973,"20317",MAIRENA DEL ALCOR,MA_MAIRENA DEL ALCOR,MAIRENA DEL ALCOR,CL\ JORGE GUILLEN,ESQ. C/ GARCIA LORCA JUNTO SOLAR,En acera,En servicio,"1970",Si,"40",Caja,JARDIN,,URALITA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.75565811388471,37.3737159757689,"20321",MAIRENA DEL ALCOR,MA_MAIRENA DEL ALCOR,MAIRENA DEL ALCOR,CL\ RAFAEL ALBERTI,Nº 47,En acera,En servicio,"1970",Si,"40",Caja,JARDIN,,URALITA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97708012757639,37.3695540218349,"4310",SEVILLA,SE_SUR,SEVILLA,CL\ RAFAEL MARIA DE LABRA,ESQ. C/CONCEPCION AR,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00952774897539,37.3694300303543,"2982",SEVILLA,SE_LOS REMEDIOS,SEVILLA,AV\ JUAN PABLO II,FTE. APARCAMIENTO FERIA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.0552461827741,37.2905445541163,"17827",CORIA DEL RIO,CO_CENTRO,CORIA DEL RIO,CL\ GLADIOLO,"1",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96993111242519,37.423715365418,"10855",SEVILLA,SE_NORTE,SEVILLA,CL\ ESTRELLA ANTARES,"14",En acera,En servicio,"1988",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.87182186710578,37.3794991095521,"27284",ALCALA DE GUADAIRA,AG_ZONA INDUSTRIAL,ALCALA DE GUADAIRA,CR\ A-8026,ESQ. CL\ LAGUNA LARGA ONCE,En acera,En servicio,"2008",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97727859947849,37.4917385968431,"26345",LA RINCONADA,RI_LA RINCONADA,LA  RINCONADA,CL\ LA CALDERA,PLAZA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.02756389063764,37.3693135040209,"16494",SAN JUAN DE AZNALFARACHE,SJ_SAN JUAN NORTE-GUADALAJARA,SAN JUAN DE AZNALFARACHE,CL\ ALI-MENON,"6",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97745825334471,37.3710121186405,"14786",SEVILLA,SE_SUR,SEVILLA,CL\ CARDENAL BUENO MONREAL,"14",En acera,En servicio,"1992",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99540384655269,37.3741661070369,"2094",SEVILLA,SE_LOS REMEDIOS,SEVILLA,CL\ VIRGEN DE ROBLEDO,ESQ. V. DE MONTSERRA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96650013531749,37.3942000043523,"23815",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,PZ\ TOMAS PAVON,22 acc. A,En acera,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97816380484981,37.4263015711513,"25661",SEVILLA,SE_NORTE,SEVILLA,AV\ TECNOLOGIA,16 accA,En acera,En servicio,"2005",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.95086922600396,37.3995153824739,"8858",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,PZ\ JUAN DE ZALDIVAR,PLAZA ZALAIVAR FRENT,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92975986985854,37.3165760862401,"28999",DOS HERMANAS,DH_ENTRENUCLEOS,ENTRENUCLEOS,BU\ JOSE RODRIGUEZ DE LA BORBOLLA CAMOYAN,ESQ. CL\ FUENSANTA COVES BOTELLA,En acera,En servicio,"2009",No,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98708461514182,37.3964187801919,"12766",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,PZ\ SANTA ISABEL,ESQ. VERGARA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97240372873336,37.4233614609202,"10833",SEVILLA,SE_NORTE,SEVILLA,CL\ PARQUE DE DESPEÑAPERROS,ESQ. CL\ PARQUE PINAR DE BARBATE,En acera,En servicio,"1994",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9675947793171,37.4230372815789,"10865",SEVILLA,SE_NORTE,SEVILLA,CL\ ESTRELLA MIRA,FTE. 2 accB,En acera,En servicio,"1987",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99719466668135,37.3794256758557,"28078",SEVILLA,SE_LOS REMEDIOS,SEVILLA,PJ\ VIRGEN DE CONSOLACION,S/N,No especificado,En servicio,"2010",,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96541192874312,37.42771257169,"25541",SEVILLA,SE_NORTE,SEVILLA,CL\ ESTRELLA CASTOR,ESQ. C/ ESTRELLA SIRIO,En acera,En servicio,"2004",Si,"60",Caja,EMASESA,,,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94192612106004,37.2827699942691,"21737",DOS HERMANAS,DH_DOS HERMANAS OESTE,DOS HERMANAS,UR\ RESIDENCIAL ALDEBARAN,51-52,En acera,En servicio,"2008",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00466524393708,37.3998688615694,"19146",SEVILLA,SE_TRIANA,SEVILLA,CL\ CAMINO DE LOS DESCUBRIMIENTOS,ESQ. PS\ AUDITORIO,En acera,En servicio,"2006",Si,"50",Caja,EMASESA,ENCHUFE RAPIDO,,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.96749510594529,37.4050690269885,"24422",SEVILLA,SE_NORTE,SEVILLA,GR\ LAS NACIONES,"33",En acera,En servicio,"2003",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96526035127595,37.3740228600413,"6890",SEVILLA,SE_NERVION,SEVILLA,AV\ RAMON Y CAJAL,"59, ANTIGUO MATADERO MUNICIPAL",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94323447387243,37.2907215221524,"26794",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,CL\ DULCINEA DEL TOBOSO,ESQ. AV\ INGENIERO JOSE LUIS PRATS,En acera,En servicio,"2007",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92084310109242,37.3253429035834,"20740",DOS HERMANAS,DH_MONTEQUINTO,MONTEQUINTO,CL\ LA PAÑOLETA,ESQ C/ MELCHOR,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92522258537385,37.3169413680991,"32009",DOS HERMANAS,DH_ENTRENUCLEOS,ENTRENUCLEOS,CL\ CARMEN CALVO POYATO,ESQ. CL\ FUENSANTA COVES BOTELLA,En acera,En servicio,"2021",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.480000,./0.png
-5.99168368958451,37.2791985537231,"20877",DOS HERMANAS,DH_LA ISLA-MEGAPARK,LA ISLA-MEGAPARK,CL\ FORO,ENTRE CL\ TERRACOTA Y CL\ MERLINA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96704211446732,37.3907357856759,"26206",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,PZ\ LA CAÑA,JTO. ASOCIACION DE VECINOS,En acera,En servicio,"2006",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.800000,./0.png
-5.98890391097153,37.386613993974,"12236",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ FABIOLA,"20",En acera,En servicio,"1991",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.83185676943908,37.3375179936134,"30835",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ MAESTRO JOSE CASADO,JTO. POLICIA NACIONAL,En acera,En servicio,"2019",Si,"60",Caja,EMASESA,CON ROSCA,,Potable secundaria,No,EMASESA,0.600000,./0.png
-5.98070085109853,37.4023690173496,"9733",SEVILLA,SE_MACARENA,SEVILLA,CL\ ALBAIDA,39 accA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98357797644602,37.401463879619,"9784",SEVILLA,SE_MACARENA,SEVILLA,CL\ LEON XIII,JUNTO AL Nº26,En acera,En servicio,"1975",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99149955108153,37.4050417925593,"9868",SEVILLA,SE_MACARENA,SEVILLA,CL\ MARCOS CABRERA,"35",En acera,En servicio,"1994",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97412320419361,37.3886553800243,"7757",SEVILLA,SE_NERVION,SEVILLA,CL\ MALLEN,"15",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92897488243539,37.2915026867145,"21448",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,CL\ ALCALDE ANTONIO MUÑOZ BENITEZ,S/N,En acera,En servicio,"1995",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93207321900281,37.3421265169402,"20469",DOS HERMANAS,DH_MONTEQUINTO,MONTEQUINTO,AV\ LOS PINOS,LAT. 4 DE CL\ BOLSENA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94836086617954,37.4837806082739,"17150",LA RINCONADA,RI_SAN JOSE DE LA RINCONADA,SAN JOSE DE LA RINCONADA,CL\ HERMANOS MACHADO,"PARQUE FELIX RODRIGUEZ DE LA FUENTE, JTO. CENTRO DE DIA PARA PERSONAS MAYORES",En acera,En servicio,"1970",Si,"50",Caja,LL/BOLA,,,Agua bruta secundaria,No,Particular,0.000000,./0.png
-5.92997590112713,37.3724267845454,"31387",SEVILLA,SE_CERRO-AMATE,SEVILLA,CL\ LIBERTAD,"64",En acera,En servicio,"2019",,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,1.000000,./0.png
-5.8397553277454,37.3464577180086,"27196",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ ESCULTOR RUIZ GIJON,ESQ. C/ MALASMAÑANAS,En acera,En servicio,"2008",Si,"60",Caja,EMASESA,ENCHUFE RAPIDO,URALITA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9323273129853,37.3186588568162,"28945",DOS HERMANAS,DH_ENTRENUCLEOS,ENTRENUCLEOS,AV\ JOSE LOPEZ GUISADO,ENTRE BU\ MANUEL CLAVERO AREVALO Y BU\ JOSE RODRIGUEZ DE LA BORBOLLA CAMOYAN,En acera,En servicio,"2009",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.200000,./0.png
-5.99872316045026,37.3883904980625,"11857",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ CRISTOBAL MORALES,JUNTO Nº9,En acera,En servicio,"1991",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9959719852619,37.3895179295049,"11881",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ ALBAREDA,17accA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97479413809847,37.4118049617806,"9383",SEVILLA,SE_MACARENA,SEVILLA,CL\ MARIA LAFFITTE,2accA,En acera,En servicio,"1980",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97297902847345,37.4071048319214,"9416",SEVILLA,SE_MACARENA,SEVILLA,CL\ FAURA,"8",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97824383919266,37.3686503081546,"4793",SEVILLA,SE_SUR,SEVILLA,CL\ LUIS ROSALES,ESQ. CL\ CARDENAL BUENO MONREAL,En acera,En servicio,"1996",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9812467026128,37.3689044232813,"4754",SEVILLA,SE_SUR,SEVILLA,CL\ CARDENAL BUENO MONREAL,"38",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97932954059563,37.4031212053619,"18446",SEVILLA,SE_MACARENA,SEVILLA,CL\ PALMA DEL RIO,FTE. 16,En acera,En servicio,"2000",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97760200696489,37.3777027192062,"23166",SEVILLA,SE_SUR,SEVILLA,CL\ AVION CUATRO VIENTOS,ESQ. CL ENRAMADILLA,En calzada,En servicio,"2009",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00732738563896,37.3844644248926,"2782",SEVILLA,SE_TRIANA,SEVILLA,CL\ ANTONIO GARCIA CORONA,"11",En acera,En servicio,"1991",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00739921203607,37.3856806918985,"2773",SEVILLA,SE_TRIANA,SEVILLA,CL\ PAGES DEL CORRO,FTE. Nº 7,En acera,En servicio,"1973",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98878680967169,37.3848314444574,"32331",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,PZ\ ALFARO,ESQ. CL\ AGUA,En calzada,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.84959739784999,37.3436557125981,"15060",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ MAESTRO RODRIGO,"48",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98946004730629,37.3856785433046,"22710",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ LOPE DE RUEDA,"14",En acera,En servicio,"2002",Si,"60",Caja,JARDIN,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9424501213714,37.4076983661884,"13357",SEVILLA,SE_ESTE,SEVILLA,CL\ SABINILLA,91-92,En acera,En servicio,"1986",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.75303073297653,37.3677743533212,"27493",MAIRENA DEL ALCOR,MA_MAIRENA DEL ALCOR,MAIRENA DEL ALCOR,CL\ PABLO PICASSO,S/N,En acera,En servicio,"2010",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97120097094981,37.4129035736788,"11432",SEVILLA,SE_NORTE,SEVILLA,CL\ ROQUE BALDUQUE,JUNTO Nº24,En acera,En servicio,"1989",No,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.91710114809163,37.2874085972059,"27915",DOS HERMANAS,DH_DOS HERMANAS ESTE,DOS HERMANAS,AV\ GUADALQUIVIR,"10",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.05218187942176,37.2844726587379,"27264",CORIA DEL RIO,CO_CENTRO,CORIA DEL RIO,CL\ CERVANTES,"85",En acera,En servicio,"2009",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.200000,./0.png
-5.94218399549333,37.3262803798867,"31860",DOS HERMANAS,DH_MONTEQUINTO,MONTEQUINTO,CL\ JARA,FTE. Nº 11,En acera,En servicio,"2021",Si,"60",Caja,EMASESA,CON ROSCA,,Potable secundaria,No,EMASESA,0.110000,./0.png
-5.94166359054226,37.2854718455535,"29094",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,UR\ RESIDENCIAL ANDROMEDA,"17",En calzada,En servicio,"1970",Desconocido,"60",Caja,EMASESA,,ODRIOZOLA,Agua bruta secundaria,No,Particular (Cliente),0.000000,./0.png
-6.0483327477953,37.2951953122752,"17974",CORIA DEL RIO,CO_NORTE-GUADALQUIVIR,CORIA DEL RIO,CL\ TARFIA,ESQ. LISA,En acera,En servicio,"1999",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.05184471387023,37.2861765761702,"18074",CORIA DEL RIO,CO_CENTRO,CORIA DEL RIO,CL\ CUBA,"3",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00485130453738,37.3687401542223,"3132",SEVILLA,SE_LOS REMEDIOS,SEVILLA,AV\ JUAN PABLO II,TRASERA DEL Nº 2 DE CL\ GUILLERMO JIMENEZ SANCHEZ,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00494510703017,37.3770462526608,"2355",SEVILLA,SE_TRIANA,SEVILLA,CL\ SALADO,ESQ. C/ VIRTUD,En acera,En servicio,"1991",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97539253672347,37.3680589871196,"23384",SEVILLA,SE_SUR,SEVILLA,CL\ SANLUCAR LA MAYOR,"29",En acera,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.06677034812295,37.2644916838535,"16335",LA PUEBLA DEL RIO,LP_POZO CONCEJO,LA PUEBLA DEL RIO,CL\ JILGUERO,"7",En acera,En servicio,"1970",Si,"60",Caja,BLINDADA,,URALITA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.06746780056841,37.2653706948519,"16320",LA PUEBLA DEL RIO,LP_POZO CONCEJO,LA PUEBLA DEL RIO,CL\ VERDERON,TRA. 20,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.03900813356149,37.3907119858081,"14545",CAMAS,CA_CARAMBOLO,CAMAS,CL\ ALMERIA,"3",En acera,En servicio,"1978",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.90915614447172,37.2849798932911,"24538",DOS HERMANAS,DH_DOS HERMANAS ESTE,DOS HERMANAS,CL\ MARIE CURIE,63.- ESQ. CL NELSON MANDELA,En acera,En servicio,"2004",Si,"60",Caja,EMASESA,CON ROSCA,,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98477851843878,37.3917294710664,"12933",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ CONDE NEGRO,14accA,En acera,En servicio,"1970",No,"60",Caja,EMASESA,,SEVILLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.06389122377318,37.2678716010136,"25060",LA PUEBLA DEL RIO,LP_CENTRO,LA PUEBLA DEL RIO,CL\ PAJARES,FTE. 8,En acera,En servicio,"2005",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.800000,./0.png
-5.92915559574556,37.2980207458035,"25273",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,CL\ PIO BAROJA,ESQ. CL\ VICENTE BLASCO IBAÑEZ,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.86321535373567,37.3507484327079,"22284",ALCALA DE GUADAIRA,AG_ZONA INDUSTRIAL,ALCALA DE GUADAIRA,CL\ EQUIDAD,CERRO CABEZA HERMOSA,En acera,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92475845596109,37.2658807596102,"26913",DOS HERMANAS,DH_DOS HERMANAS SUR,DOS HERMANAS,PI\ CIUDAD BLANCA,ESQ. C/ ALISIOS,En acera,En servicio,"2007",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98464548729801,37.3932812835693,"25345",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ PUÑONROSTRO,"1",En acera,En servicio,"2006",Si,"45",Caja,JARDIN,,,Agua bruta secundaria,No,EMASESA,0.100000,./0.png
-5.96546155508769,37.3220720335004,"3748",SEVILLA,SE_BELLAVISTA-LA PALMERA,BELLAVISTA,PZ\ RETIRO,ESQ. CL\ ALONSO MINGO,En acera,En servicio,"1969",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.74793337333836,37.3781577954968,"20258",MAIRENA DEL ALCOR,MA_MAIRENA DEL ALCOR,MAIRENA DEL ALCOR,CL\ CEMENTERIO,"NAVE Nº 4, C/ Nº 5",En calzada,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.72819498504376,37.380746391467,"20288",MAIRENA DEL ALCOR,MA_MAIRENA DEL ALCOR,MAIRENA DEL ALCOR,CL\ FUENTELUZ,ENTRE AV\ DE EL VISO DEL ALCOR Y CL\ FUENTEMIGUEL,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
